STRING	STRING
Config_arenaNPCData_2_1968	麦克.托尼
Config_arenaNPCData_2_1969	本杰明.托马斯
Config_arenaNPCData_2_1970	埃尔文.汉克斯
Config_arenaNPCData_2_1971	埃里希.康纳利
Config_arenaNPCData_2_1972	奥拓.罗伊
Config_arenaNPCData_2_1973	席德.罗杰
Config_arenaNPCData_2_1974	马克.洛克
Config_arenaNPCData_2_1975	马利.罗宾
Config_arenaNPCData_2_1976	辛普森.约翰逊
Config_arenaNPCData_2_1977	费迪南.杰西卡
Config_arenaNPCData_2_1978	雷蒙德.麦克
Config_arenaNPCData_2_1979	尼尔.鲍威尔
Config_arenaNPCData_2_1980	巴兹.劳伦特
Config_arenaNPCData_2_1981	约翰.劳伦斯
Config_arenaNPCData_2_1982	兰迪.兰斯
Config_arenaNPCData_2_1983	弗兰茨.杰瑞
Config_arenaNPCData_2_1984	霍雷肖.詹森
Config_arenaNPCData_2_1985	路易斯.杰克
Config_arenaNPCData_2_1986	昆丁.凯斯
Config_arenaNPCData_2_1987	威廉.福特
Config_arenaNPCData_2_1988	圣.杰克逊
Config_arenaNPCData_2_1989	赫尔曼.李
Config_arenaNPCData_2_1990	乔治.罗斯福
Config_arenaNPCData_2_1991	亨利.马丁
Config_arenaNPCData_2_1992	亚当.伯克
Config_arenaNPCData_2_1993	亚伦.安东尼
Config_arenaNPCData_2_1994	鲍伯.艾佛森
Config_arenaNPCData_2_1995	卡尔.格兰特
Config_arenaNPCData_2_1996	凯里.霍华德
Config_arenaNPCData_2_1997	卢卡.马歇尔
Config_arenaNPCData_2_1998	泰勒.华莱士
Config_arenaNPCData_2_1999	汤姆.谢尔曼
Config_arenaNPCData_2_2000	肖恩.哈迪
Config_arenaNPCData_2_	
Config_arenaNPCData_2_	
Config_arenaNPCData_2_	
Config_arenaNPCData_2_	
Config_arenaNPCData_2_	
Config_arenaNPCData_2_	
Config_awardCenterData_1_1	守卫油田奖励
Config_awardCenterData_2_1	恭喜您在守卫油田扫荡中获得：
Config_awardCenterData_1_2	太平洋大海战奖励
Config_awardCenterData_2_2	战功金币奖励：
Config_awardCenterData_1_3	太平洋大海战奖励
Config_awardCenterData_2_3	阵营排名金币奖励：
Config_awardCenterData_1_4	太平洋大海战奖励
Config_awardCenterData_2_4	战功排名金币奖励：
Config_awardCenterData_1_5	太平洋大海战奖励
Config_awardCenterData_2_5	阵营占领珍珠港原油奖励：
Config_awardCenterData_1_6	阵营选择奖励
Config_awardCenterData_2_6	恭喜您在阵营选择中获得成长大礼包：
Config_awardCenterData_1_7	更新补偿
Config_awardCenterData_2_7	由于更新给您带来不便，特此补偿：
Config_awardCenterData_1_8	GM补偿
Config_awardCenterData_2_8	系统BUG给您带来不便，特此补偿：
Config_awardCenterData_1_9	太平洋大海战奖励
Config_awardCenterData_2_9	阵营连胜金币奖励：
Config_awardCenterData_1_10	太平洋大海战奖励
Config_awardCenterData_2_10	战功排名声望奖励：
Config_awardCenterData_1_11	春节礼包
Config_awardCenterData_2_11	《战舰帝国》祝所有指挥官春节快乐，万事如意！
Config_awardCenterData_1_12	战舰帝国星耀360
Config_awardCenterData_2_12	战舰帝国星耀360排名奖励：
Config_awardCenterData_1_13	5星评价
Config_awardCenterData_2_13	5星评价送好礼
Config_awardCenterData_1_14	分享奖励
Config_awardCenterData_2_14	每日分享奖励
Config_awardCenterData_1_15	海马转换官方IOS平台奖励
Config_awardCenterData_2_15	恭喜您成功由海马平台转换为官方IOS平台，特此奖励：
Config_awardCenterData_1_16	邀请码礼包
Config_awardCenterData_2_16	恭喜您成功绑定邀请码：
Config_awardCenterData_1_17	登录异常补偿
Config_awardCenterData_2_17	6月16日20时登录异常，特此补偿七武海奖励：
Config_awardCenterData_1_18	分享奖励
Config_awardCenterData_2_18	首次分享奖励
Config_awardCenterData_1_19	停服维护补偿
Config_awardCenterData_2_19	服务器维护给您带来不便，特此补偿：
Config_awardCenterData_1_20	限时战舰排名礼包
Config_awardCenterData_2_20	您在限时战舰活动中排名第|名：
Config_awardCenterData_1_21	限时战舰积分礼包
Config_awardCenterData_2_21	您在限时战舰活动中总积分达到100分：
Config_awardCenterData_1_22	消费排名礼包
Config_awardCenterData_2_22	您在消费排行榜活动中排名第|名：
Config_awardCenterData_1_23	探宝排名礼包
Config_awardCenterData_2_23	您在探宝活动中排名第|名：
Config_awardCenterData_1_24	战舰帝国送好礼
Config_awardCenterData_2_24	感谢您下载《战舰帝国》，特此奖励：
Config_awardCenterData_1_25	登陆翻牌金币大奖
Config_awardCenterData_2_25	恭喜您在登陆翻牌活动中获得金币大奖：
Config_awardCenterData_1_26	血战太平洋奖励
Config_awardCenterData_2_26	战功排名奖励：
Config_awardCenterData_1_27	血战太平洋奖励
Config_awardCenterData_2_27	战功金币奖励：
Config_awardCenterData_1_28	血战太平洋奖励
Config_awardCenterData_2_28	阵营排名金币奖励：
Config_awardCenterData_1_29	血战太平洋奖励
Config_awardCenterData_2_29	阵营占领珍珠港原油奖励：
Config_awardCenterData_1_30	血战太平洋奖励
Config_awardCenterData_2_30	消耗敌方士气荣誉奖励：
Config_awardCenterData_1_31	天天礼包
Config_awardCenterData_2_31	恭喜您获得应用宝专属天天礼包：
Config_awardCenterData_1_32	幸运大翻倍奖励
Config_awardCenterData_2_32	您在幸运大翻倍活动中排名第|名：
Config_awardCenterData_1_33	绑定邮箱奖励
Config_awardCenterData_2_33	您成功绑定邮箱，获得如下奖励：
Config_awardCenterData_1_34	幸运大翻倍奖励
Config_awardCenterData_2_34	您在幸运大翻倍活动中积分达到60分：
Config_awardCenterData_1_35	元宵节礼包
Config_awardCenterData_2_35	3月5日当天登录游戏领取元宵节登录大礼：
Config_awardCenterData_1_36	活动补偿
Config_awardCenterData_2_36	幸运转转转活动提前结束补偿：
Config_awardCenterData_1_37	玫瑰之约
Config_awardCenterData_2_37	您在玫瑰之约活动中排名第|名：
Config_awardCenterData_1_38	玫瑰之约
Config_awardCenterData_2_38	您在玫瑰之约活动中总积分达到450分：
Config_awardCenterData_1_39	限时舰长排名礼包
Config_awardCenterData_2_39	您在限时舰长活动中排名第|名：
Config_awardCenterData_1_40	限时舰长积分礼包
Config_awardCenterData_2_40	您在限时舰长活动中总积分达到100分：
Config_awardCenterData_1_41	王者争霸赛奖励
Config_awardCenterData_2_41	王者争霸赛排名奖励：
Config_awardCenterData_1_42	七武海个人排名奖励
Config_awardCenterData_2_42	您在七武海中个人排名第|名：
Config_awardCenterData_1_43	七武海军团排名奖励
Config_awardCenterData_2_43	您的军团在七武海中排名第|名：
Config_awardCenterData_1_44	绑定手机奖励
Config_awardCenterData_2_44	您成功绑定手机，获得如下奖励：
Config_awardCenterData_1_45	金银岛奖励
Config_awardCenterData_2_45	您在金银岛中占领获得：
Config_awardCenterData_1_46	金银岛奖励
Config_awardCenterData_2_46	您在金银岛中协助占领获得：
Config_awardCenterData_1_47	挑战七巨头排名奖励
Config_awardCenterData_2_47	您在挑战七巨头中排名第|名：
Config_awardCenterData_1_48	多服争霸赛助威奖励
Config_awardCenterData_2_48	恭喜您，您助威的选手获得了冠军：
Config_awardCenterData_1_49	多服争霸赛助威奖励
Config_awardCenterData_2_49	您助威的选手未能成功得冠，获得了安慰奖：
Config_awardCenterData_1_50	多服争霸赛冠军奖励
Config_awardCenterData_2_50	恭喜您获得多服争霸赛冠军：
Config_awardCenterData_1_51	多服争霸赛亚军奖励
Config_awardCenterData_2_51	恭喜您获得多服争霸赛亚军：
Config_awardCenterData_1_52	多服争霸赛晋级奖励
Config_awardCenterData_2_52	恭喜您晋级多服争霸赛4强：
Config_awardCenterData_1_53	多服争霸赛晋级奖励
Config_awardCenterData_2_53	恭喜您晋级多服争霸赛8强：
Config_awardCenterData_1_54	多服争霸赛晋级奖励
Config_awardCenterData_2_54	恭喜您晋级多服争霸赛16强：
Config_awardCenterData_1_55	多服争霸赛晋级奖励
Config_awardCenterData_2_55	恭喜您进入多服海选赛32强：
Config_awardCenterData_1_56	全服争霸赛助威奖励
Config_awardCenterData_2_56	您助威的选手获得了冠军：
Config_awardCenterData_1_57	全服争霸赛助威奖励
Config_awardCenterData_2_57	您助威的选手未能成功得冠，获得了安慰奖：
Config_awardCenterData_1_58	全服争霸赛冠军奖励
Config_awardCenterData_2_58	恭喜您获得全服争霸赛冠军：
Config_awardCenterData_1_59	全服争霸赛亚军奖励
Config_awardCenterData_2_59	恭喜您获得全服争霸赛亚军：
Config_awardCenterData_1_60	全服争霸赛晋级奖励
Config_awardCenterData_2_60	恭喜您晋级全服争霸赛4强：
Config_awardCenterData_1_61	全服争霸赛晋级奖励
Config_awardCenterData_2_61	恭喜您晋级全服争霸赛8强：
Config_awardCenterData_1_62	全服争霸赛晋级奖励
Config_awardCenterData_2_62	恭喜您晋级全服争霸赛16强：
Config_awardCenterData_1_63	全服争霸赛晋级奖励
Config_awardCenterData_2_63	恭喜您进入全服海选赛32强：
Config_awardCenterData_1_64	全服冠军庆祝奖励
Config_awardCenterData_2_64	本服|获得了全服争霸赛冠军：
Config_awardCenterData_1_65	多服海选安慰奖
Config_awardCenterData_2_65	您在多服海选赛中被淘汰：
Config_awardCenterData_1_66	金牌舰长排名礼包
Config_awardCenterData_2_66	您在金牌舰长活动中排名第|名：
Config_awardCenterData_1_67	首充豪礼奖励
Config_awardCenterData_2_67	您的首充豪礼奖励未领取，特此补发：
Config_awardCenterData_1_68	台服充值返利
Config_awardCenterData_2_68	XX级XX元档充值返利：
Config_awardCenterData_1_69	团购返利
Config_awardCenterData_2_69	参团玩家返利：
Config_awardCenterData_1_70	团购押金
Config_awardCenterData_2_70	团购押金返还：
Config_awardCenterData_1_71	团购返利
Config_awardCenterData_2_71	未参团玩家返利：
Config_awardCenterData_1_72	角色同名补偿
Config_awardCenterData_2_72	合服后有重名角色，特补偿角色更名卡：
Config_awardCenterData_1_73	军团同名补偿
Config_awardCenterData_2_73	合服后有重名军团，特补偿军团更名卡：
Config_awardCenterData_1_74	军团争霸赛冠军
Config_awardCenterData_2_74	参战成员奖励：
Config_awardCenterData_1_75	军团争霸赛亚军
Config_awardCenterData_2_75	参战成员奖励：
Config_awardCenterData_1_76	军团争霸赛4强
Config_awardCenterData_2_76	参战成员奖励：
Config_awardCenterData_1_77	军团争霸赛8强
Config_awardCenterData_2_77	参战成员奖励：
Config_awardCenterData_1_78	军团争霸赛16强
Config_awardCenterData_2_78	参战成员奖励：
Config_awardCenterData_1_79	军团争霸赛冠军
Config_awardCenterData_2_79	场下成员奖励：
Config_awardCenterData_1_80	军团争霸赛亚军
Config_awardCenterData_2_80	场下成员奖励：
Config_awardCenterData_1_81	军团争霸赛4强
Config_awardCenterData_2_81	场下成员奖励：
Config_awardCenterData_1_82	军团争霸赛8强
Config_awardCenterData_2_82	场下成员奖励：
Config_awardCenterData_1_83	军团争霸赛16强
Config_awardCenterData_2_83	场下成员奖励：
Config_awardCenterData_1_84	军团争霸赛助威成功
Config_awardCenterData_2_84	您获得了助威成功奖励：
Config_awardCenterData_1_85	军团争霸赛助威失败
Config_awardCenterData_2_85	您获得了助威失败奖励：
Config_awardCenterData_1_86	冠军所在区奖励
Config_awardCenterData_2_86	庆贺本服|获得了军团争霸赛冠军：
Config_awardCenterData_1_87	分享奖励
Config_awardCenterData_2_87	描述有5种情况
Config_awardCenterData_1_88	答题奖励
Config_awardCenterData_2_88	您获得了答题活动得分奖励：
Config_awardCenterData_1_89	答题排名奖励
Config_awardCenterData_2_89	您于|的答题活动中排名第|名：
Config_awardCenterData_1_90	天天特价排名礼包
Config_awardCenterData_2_90	您在天天特价活动中排名第|名：
Config_awardCenterData_1_91	天天特价积分礼包
Config_awardCenterData_2_91	您在天天特价活动中总积分达到|分：
Config_awardCenterData_1_92	有奖问卷调查
Config_awardCenterData_2_92	恭喜您完成了问卷调查，特此奖励：
Config_awardCenterData_1_93	大西洋争夺战个人排名奖励
Config_awardCenterData_2_93	您在大西洋争夺战中个人排名第|名：
Config_awardCenterData_1_94	大西洋争夺战服务器排名奖励
Config_awardCenterData_2_94	您的服务器在大西洋争夺战中排名第|名：
Config_awardCenterData_1_95	冠军联赛奖励
Config_awardCenterData_2_95	贵军团在本轮比赛中|：
Config_awardCenterData_1_96	冠军联赛军团排名奖励
Config_awardCenterData_2_96	恭喜贵军团在本届冠军联赛中|：
Config_awardCenterData_1_97	冠军联赛个人排名奖励
Config_awardCenterData_2_97	恭喜您在本届冠军联赛中个人战功排名第|：
Config_awardCenterData_1_98	冠军联赛支持奖励
Config_awardCenterData_2_98	恭喜您支持的军团获得本轮晋级赛的胜利：
Config_awardCenterData_1_99	冠军联赛支持奖励
Config_awardCenterData_2_99	很遗憾您支持的军团在本轮晋级赛中被淘汰：
Config_awardCenterData_1_100	目标！红船！奖励
Config_awardCenterData_2_100	恭喜您获得每日首次高级特工十连抽的奖励：
Config_awardCenterData_1_101	军团BOSS战击杀奖励
Config_awardCenterData_2_101	您在军团BOSS战中成功击杀BOSS：
Config_awardCenterData_1_102	军团BOSS战排名奖励
Config_awardCenterData_2_102	您在军团BOSS战中排名第|名：
Config_awardCenterData_1_103	VIP奖励调整补偿
Config_awardCenterData_2_103	对所有符合VIP等级的玩家进行补偿：
Config_awardCenterData_1_104	连续冲冲冲钻石返利
Config_awardCenterData_2_104	恭喜您在连续冲冲冲活动中达成今日目标：
Config_awardCenterData_1_105	限时战舰积分礼包
Config_awardCenterData_2_105	您在限时战舰活动中总积分达到|分：
Config_awardCenterData_1_106	幽灵船探宝奖励礼包
Config_awardCenterData_2_106	您在幽灵船探宝活动中总次数达到|次：
Config_awardCenterData_1_107	限时舰长积分礼包
Config_awardCenterData_2_107	您在限时舰长活动中总积分达到|分：
Config_awardCenterData_1_108	金牌舰长积分礼包
Config_awardCenterData_2_108	您在金牌舰长活动中总积分达到|分：
Config_awardCenterData_1_109	巅峰挑战赛奖励
Config_awardCenterData_2_109	巅峰挑战赛排名奖励：
Config_awardCenterData_1_110	远洋探秘排名礼包
Config_awardCenterData_2_110	您在远洋探秘活动中排名第|名：
Config_awardCenterData_1_111	充值返利
Config_awardCenterData_2_111	您在本次充值返利活动中获得如下返利：
Config_awardCenterData_1_112	抢滩登陆排名奖励
Config_awardCenterData_2_112	您在抢滩登陆活动中排名第|名：
Config_awardCenterData_1_113	抢滩登陆积分奖励
Config_awardCenterData_2_113	您在抢滩登陆活动中总积分达到|分：
Config_awardCenterData_1_114	英雄赞歌排名奖励
Config_awardCenterData_2_114	您在英雄赞歌活动中排名第|名：
Config_awardCenterData_1_115	英雄赞歌积分奖励
Config_awardCenterData_2_115	您在英雄赞歌活动中总积分达到|分：
Config_awardCenterData_1_116	战力竞赛排名奖励
Config_awardCenterData_2_116	恭喜您在战力竞赛活动中排名第|名：
Config_awardCenterData_1_117	新兵特供奖励
Config_awardCenterData_2_117	您获得了新兵特供女王的荣耀奖励：
Config_awardCenterData_1_118	实名验证奖励
Config_awardCenterData_2_118	恭喜您完成了实名验证，特此奖励：
Config_awardCenterData_1_119	大富翁成就奖励
Config_awardCenterData_2_119	恭喜您在大富翁活动中完成第|圈，获得如下成就奖励：
Config_awardCenterData_1_120	大富翁排名奖励
Config_awardCenterData_2_120	恭喜您在大富翁活动中排名第|名：
Config_awardCenterData_1_121	恭喜您升至|级！
Config_awardCenterData_2_121	恭喜您开启|功能，特此奖励：
Config_awardCenterData_1_122	等级补偿
Config_awardCenterData_2_122	根据您的等级，特此补偿：
Config_awardCenterData_1_123	大西洋争夺战奖励
Config_awardCenterData_2_123	大西洋争夺战排名奖励：
Config_awardCenterData_1_124	你选我送奖励
Config_awardCenterData_2_124	您在|月|日你选我送活动中选择了如下奖励：
Config_awardCenterData_1_125	军团骰子排名奖励
Config_awardCenterData_2_125	您在军团骰子活动中排名第|名，获得如下奖励：
Config_awardCenterData_1_126	军团骰子特别大奖
Config_awardCenterData_2_126	您在军团骰子活动总点数达|，获得如下奖励：
Config_awardCenterData_1_127	大西洋争夺战奖励
Config_awardCenterData_2_127	争夺战结束，系统自动收获收益，获得奖励：
Config_awardCenterData_1_128	大西洋争夺战奖励
Config_awardCenterData_2_128	争夺战结束，满矿自动收获触发特殊事件，获得奖励：
Config_awardCenterData_1_129	传奇名舰排名礼包
Config_awardCenterData_2_129	您在传奇名舰活动中排名第|名：
Config_awardCenterData_1_130	传奇名舰积分礼包
Config_awardCenterData_2_130	您在传奇名舰活动中总积分达到|分：
Config_awardCenterData_1_131	传奇舰长排名礼包
Config_awardCenterData_2_131	您在传奇舰长活动中排名第|名：
Config_awardCenterData_1_132	传奇舰长积分礼包
Config_awardCenterData_2_132	您在传奇舰长活动中总积分达到|分：
Config_awardCenterData_1_133	尖峰时刻排位赛赛季奖励
Config_awardCenterData_2_133	您在排位赛中最终达到|段位，获得如下奖励：
Config_awardCenterData_1_134	尖峰时刻尖峰赛每日奖励
Config_awardCenterData_2_134	您在尖峰赛中目前排名第|名，获得如下奖励：
Config_awardCenterData_1_135	尖峰时刻尖峰赛赛季奖励
Config_awardCenterData_2_135	您在尖峰赛中最终排名第|名，获得如下奖励：
Config_awardCenterData_1_136	尖峰时刻下注奖励
Config_awardCenterData_2_136	恭喜您下注的玩家排名提升|名，获得如下奖励：
Config_awardCenterData_1_137	尖峰时刻下注奖励
Config_awardCenterData_2_137	很遗憾您下注的玩家名次并未前进，获得如下安慰奖：
Config_awardCenterData_1_138	军团礼包
Config_awardCenterData_2_138	您军团的|为军团成员发放如下奖励：
Config_awardCenterData_1_139	新兵特供奖励
Config_awardCenterData_2_139	您获得了新兵特供配件套装的赠送奖励：
Config_awardCenterData_1_140	次元舰队排名礼包
Config_awardCenterData_2_140	您在次元舰队活动中排名第|名：
Config_awardCenterData_1_141	次元舰队积分礼包
Config_awardCenterData_2_141	您在次元舰队活动中总积分达到|分：
Config_awardCenterData_1_142	军奥会排名礼包
Config_awardCenterData_2_142	您在军奥会活动中排名第|名：
Config_broadcast_5_1	恭喜#01#派遣#02#首次获得#03#舰船图纸，称霸四海指日可待！
Config_broadcast_5_2	恭喜#01#集齐了足够的图纸碎片首次兑换了#02#舰船图纸，称霸四海指日可待！
Config_broadcast_5_3	恭喜#01#开启#02#获得#03#，战斗力大幅提升！
Config_broadcast_5_4	恭喜#01#首次充值额外获得了#02#钻石！愿胜利女神保佑你！
Config_broadcast_5_5	恭喜#01#将#02#改造至#03#，制霸全球就在今朝！
Config_broadcast_5_6	恭喜#01#将#02#改造至#03#，实力大涨！
Config_broadcast_5_7	无人可挡！#01#打败了#02#竞技场排名提升至第#03#名！
Config_broadcast_5_8	恭喜#01#开启#02#获得#03#钻石，鸿运连连！
Config_broadcast_5_9	#01#购买了成长计划，称霸四海指日可待！
Config_broadcast_5_10	恭喜#01#在幸运大转盘中获得#02#，战斗力大幅提升！
Config_broadcast_5_11	您在#01#对#02#(#03#)发起了进攻，士气#04#，战功#05#
Config_broadcast_5_12	#01#(#02#)在#03#对您发动了进攻，您的士气#04#
Config_broadcast_5_13	#01#(#02#)在#03#获得#04#连胜，无人能敌！
Config_broadcast_5_14	#01#(#02#)在#03#终结了#04#(#05#)的#06#连胜！
Config_broadcast_5_15	#01#(#02#)攻破#03#，#04#占领该港口！
Config_broadcast_5_16	恭喜#01#在幸运女神活动中获得#02#，女神的光辉永远照耀你！
Config_broadcast_5_17	#01#(#02#)攻破#03#，#04#占领该港口！
Config_broadcast_5_18	敌方主力舰队出现在了母港，1分钟后开始行动！
Config_broadcast_5_19	敌方主力舰队开始向着珍珠港前进！
Config_broadcast_5_20	#01#击败了#02#，获得了#03#点战功奖励！
Config_broadcast_5_21	恭喜#01#在招财猫活动中获得#02#钻石！
Config_broadcast_5_22	恭喜#01#在充值送豪礼活动中获得获得#02#图纸及全球限量珍藏版模型！
Config_broadcast_5_23	恭喜#01#在钻石天天翻活动中翻出#02#金币的大奖！
Config_broadcast_5_24	恭喜#01#在开启红包时获得#02#钻石！
Config_broadcast_5_25	血战太平洋：恭喜#01#力压群雄，在#02#等级战场排名第#03#！
Config_broadcast_5_26	恭喜#01#在宝箱大兑换活动中兑换了#02#！
Config_broadcast_5_27	恭喜#01#在天天爱充值活动中领取了#02#！
Config_broadcast_5_28	恭喜#01#在幽灵船探宝活动中获得#02#，战斗力大幅提升！
Config_broadcast_5_29	恭喜#01#在幽灵船探宝活动中获得#02#钻石，鸿运当头！
Config_broadcast_5_30	恭喜#01#在限时战舰活动中首次获得#02#舰船图纸，称霸四海指日可待！
Config_broadcast_5_31	恭喜#01#将#02#进阶为#03#，整个世界为之颤抖！！
Config_broadcast_5_32	#01#倍暴击！恭喜#02#在幸运大翻倍活动中#03#翻倍获得#04##05#！
